0,"[1729, 6409]","[2194.5686274509803, 7184.897959183673]"
1,"[1699, 6292]","[2101.6346153846152, 6933.791666666667]"
2,"[1699, 5993]","[1995.0196078431372, 6796.551020408163]"
3,"[1699, 5695]","[1925.4, 6621.0]"
4,"[1690, 5695]","[1869.94, 6525.1]"
5,"[1690, 5695]","[1800.08, 6402.58]"
6,"[1507, 5695]","[1754.84, 6322.22]"
7,"[1507, 5695]","[1737.34, 6268.76]"
8,"[1507, 5695]","[1712.44, 6209.92]"
9,"[1507, 5287]","[1694.38, 6131.64]"
10,"[1480, 5287]","[1661.06, 6068.66]"
11,"[1480, 5287]","[1643.26, 6020.78]"
12,"[1468, 5287]","[1617.38, 5969.14]"
13,"[1465, 5287]","[1575.98, 5865.3]"
14,"[1465, 5287]","[1530.38, 5782.32]"
15,"[1465, 5287]","[1493.44, 5736.28]"
16,"[1465, 5287]","[1481.74, 5711.98]"
17,"[1430, 5279]","[1475.84, 5653.54]"
18,"[1383, 5279]","[1470.46, 5608.04]"
19,"[1383, 5279]","[1459.16, 5586.32]"
20,"[1383, 5279]","[1445.54, 5574.92]"
21,"[1383, 5279]","[1442.02, 5569.28]"
22,"[1383, 5279]","[1433.9, 5551.92]"
23,"[1383, 5279]","[1420.68, 5540.6]"
24,"[1383, 5279]","[1404.1, 5540.6]"
25,"[1383, 5279]","[1390.72, 5533.82]"
26,"[1383, 5279]","[1388.88, 5532.14]"
27,"[1383, 5279]","[1388.74, 5532.14]"
28,"[1383, 5279]","[1388.46, 5523.98]"
29,"[1383, 5279]","[1388.04, 5512.4]"
30,"[1383, 5279]","[1387.82, 5500.76]"
31,"[1315, 5279]","[1385.8, 5500.76]"
32,"[1315, 5279]","[1385.58, 5500.76]"
33,"[1315, 5279]","[1385.44, 5500.76]"
34,"[1315, 5279]","[1385.08, 5500.76]"
35,"[1315, 4896]","[1383.96, 5483.6]"
36,"[1315, 4896]","[1382.7, 5483.6]"
37,"[1315, 4896]","[1382.1, 5467.86]"
38,"[1315, 4896]","[1380.88, 5440.26]"
39,"[1297, 4895]","[1378.72, 5422.46]"
40,"[1297, 4895]","[1377.82, 5411.42]"
41,"[1297, 4895]","[1374.12, 5411.04]"
42,"[1297, 4895]","[1370.18, 5403.34]"
43,"[1266, 4895]","[1363.36, 5386.8]"
44,"[1266, 4895]","[1355.02, 5363.44]"
45,"[1266, 4895]","[1346.06, 5341.58]"
46,"[1266, 4895]","[1330.42, 5306.76]"
47,"[1266, 4895]","[1321.06, 5291.08]"
48,"[1069, 4895]","[1304.1, 5269.3]"
49,"[1069, 4895]","[1300.64, 5256.76]"
50,"[1069, 4895]","[1290.4, 5240.12]"
51,"[1069, 4895]","[1278.68, 5206.82]"
52,"[1069, 4895]","[1254.26, 5187.7]"
53,"[1069, 4895]","[1222.74, 5180.24]"
54,"[1036, 4895]","[1190.92, 5164.94]"
55,"[1036, 4895]","[1156.94, 5151.74]"
56,"[1036, 4895]","[1113.84, 5138.86]"
57,"[1036, 4895]","[1087.0, 5127.5]"
58,"[1036, 4895]","[1073.68, 5117.12]"
59,"[1036, 4895]","[1069.96, 5110.24]"
60,"[1036, 4895]","[1067.68, 5094.0]"
61,"[1036, 4895]","[1067.38, 5090.64]"
62,"[1036, 4895]","[1067.38, 5083.78]"
63,"[1033, 4895]","[1066.66, 5080.5]"
64,"[1033, 4895]","[1065.94, 5080.5]"
65,"[1030, 4895]","[1064.44, 5080.5]"
66,"[1030, 4895]","[1064.44, 5080.5]"
67,"[1030, 4895]","[1063.0, 5080.5]"
68,"[1030, 4895]","[1060.36, 5080.5]"
69,"[1030, 4895]","[1058.38, 5080.5]"
70,"[1030, 4895]","[1054.3, 5080.5]"
71,"[1030, 4895]","[1051.0, 5080.5]"
72,"[1030, 4895]","[1045.9, 5080.5]"
73,"[1030, 4895]","[1040.74, 5080.5]"
74,"[1030, 4895]","[1038.82, 5080.5]"
75,"[1030, 4895]","[1035.88, 5080.5]"
76,"[1030, 4895]","[1035.64, 5080.5]"
77,"[1030, 4895]","[1035.34, 5080.5]"
78,"[1030, 4895]","[1035.34, 5080.5]"
79,"[1030, 4895]","[1035.34, 5080.5]"
80,"[1030, 4895]","[1035.34, 5080.5]"
81,"[1030, 4895]","[1035.34, 5080.5]"
82,"[1030, 4895]","[1035.22, 5080.5]"
83,"[1030, 4895]","[1035.22, 5080.5]"
84,"[1030, 4895]","[1035.22, 5080.5]"
85,"[1030, 4895]","[1035.22, 5080.5]"
86,"[1030, 4895]","[1035.22, 5080.5]"
87,"[1030, 4895]","[1035.22, 5080.5]"
88,"[1030, 4895]","[1035.22, 5080.5]"
89,"[1030, 4895]","[1035.22, 5080.5]"
90,"[1030, 4895]","[1035.22, 5080.5]"
91,"[1030, 4895]","[1035.22, 5080.5]"
92,"[1030, 4895]","[1035.22, 5080.5]"
93,"[1030, 4895]","[1035.22, 5080.5]"
94,"[1030, 4895]","[1035.22, 5080.5]"
95,"[1030, 4895]","[1035.22, 5080.5]"
96,"[1030, 4895]","[1035.22, 5080.5]"
97,"[1030, 4895]","[1035.22, 5080.5]"
98,"[1030, 4895]","[1035.22, 5080.5]"
99,"[1030, 4895]","[1035.22, 5080.5]"
100,"[1030, 4895]","[1035.22, 5080.5]"
101,"[1030, 4895]","[1035.22, 5080.5]"
102,"[1030, 4895]","[1035.22, 5080.5]"
103,"[1030, 4895]","[1035.22, 5080.5]"
104,"[1030, 4895]","[1035.22, 5080.5]"
105,"[1030, 4895]","[1035.22, 5080.5]"
106,"[1030, 4895]","[1035.22, 5080.5]"
107,"[1030, 4895]","[1035.22, 5080.5]"
108,"[1030, 4895]","[1035.22, 5080.5]"
109,"[1030, 4895]","[1035.22, 5080.5]"
110,"[1030, 4895]","[1035.22, 5080.5]"
111,"[1030, 4895]","[1035.22, 5080.5]"
112,"[1030, 4895]","[1035.22, 5080.5]"
113,"[1030, 4895]","[1035.22, 5080.5]"
114,"[1030, 4895]","[1035.22, 5080.5]"
115,"[1030, 4895]","[1035.22, 5080.5]"
116,"[1030, 4895]","[1035.22, 5080.5]"
117,"[1030, 4895]","[1035.22, 5080.5]"
118,"[1030, 4895]","[1035.22, 5080.5]"
119,"[1030, 4895]","[1035.22, 5080.5]"
120,"[1030, 4895]","[1035.22, 5080.5]"
121,"[1030, 4895]","[1035.22, 5080.5]"
122,"[1030, 4895]","[1035.22, 5080.5]"
123,"[1030, 4895]","[1035.22, 5080.5]"
124,"[1030, 4895]","[1035.22, 5080.5]"
125,"[1030, 4895]","[1035.22, 5080.5]"
126,"[1030, 4895]","[1035.22, 5080.5]"
127,"[1030, 4895]","[1035.22, 5080.5]"
128,"[1030, 4895]","[1035.22, 5080.5]"
129,"[1030, 4895]","[1035.22, 5080.5]"
130,"[1030, 4895]","[1035.22, 5080.5]"
131,"[1030, 4895]","[1035.22, 5080.5]"
132,"[1030, 4895]","[1035.22, 5080.5]"
133,"[1030, 4895]","[1035.22, 5080.5]"
134,"[1030, 4895]","[1035.22, 5080.5]"
135,"[1030, 4895]","[1035.22, 5080.5]"
136,"[1030, 4895]","[1035.22, 5080.5]"
137,"[1030, 4895]","[1035.22, 5080.5]"
138,"[1030, 4895]","[1035.22, 5080.5]"
139,"[1030, 4895]","[1035.22, 5080.5]"
140,"[1030, 4895]","[1035.22, 5080.5]"
141,"[1030, 4895]","[1035.22, 5080.5]"
142,"[1030, 4895]","[1035.22, 5080.5]"
143,"[1030, 4895]","[1035.22, 5080.5]"
144,"[1030, 4895]","[1035.22, 5080.5]"
145,"[1030, 4895]","[1035.22, 5080.5]"
146,"[1030, 4895]","[1035.22, 5080.5]"
147,"[1030, 4895]","[1035.22, 5080.5]"
148,"[1030, 4895]","[1035.22, 5080.5]"
149,"[1030, 4895]","[1035.22, 5080.5]"
150,"[1030, 4895]","[1035.22, 5080.5]"
151,"[1030, 4895]","[1035.22, 5080.5]"
152,"[1030, 4895]","[1035.22, 5080.5]"
153,"[1030, 4895]","[1035.22, 5080.5]"
154,"[1030, 4895]","[1035.22, 5080.5]"
155,"[1030, 4895]","[1035.22, 5080.5]"
156,"[1030, 4895]","[1035.22, 5080.5]"
157,"[1030, 4895]","[1035.22, 5080.5]"
158,"[1030, 4895]","[1035.22, 5080.5]"
159,"[1030, 4895]","[1035.22, 5080.5]"
160,"[1030, 4895]","[1035.22, 5080.5]"
161,"[1030, 4895]","[1035.22, 5080.5]"
162,"[1030, 4895]","[1035.22, 5080.5]"
163,"[1030, 4895]","[1035.22, 5080.5]"
164,"[1030, 4895]","[1035.22, 5080.5]"
165,"[1030, 4895]","[1035.22, 5080.5]"
166,"[1030, 4895]","[1035.22, 5080.5]"
167,"[1030, 4895]","[1035.22, 5080.5]"
168,"[1030, 4895]","[1035.22, 5080.5]"
169,"[1030, 4895]","[1035.22, 5080.5]"
170,"[1030, 4895]","[1035.22, 5080.5]"
171,"[1030, 4895]","[1035.22, 5080.5]"
172,"[1030, 4895]","[1035.22, 5080.5]"
173,"[1030, 4895]","[1035.22, 5080.5]"
174,"[1030, 4895]","[1035.22, 5080.5]"
175,"[1030, 4895]","[1035.22, 5080.5]"
176,"[1030, 4895]","[1035.22, 5080.5]"
177,"[1030, 4895]","[1035.22, 5080.5]"
178,"[1030, 4895]","[1035.22, 5080.5]"
179,"[1030, 4895]","[1035.22, 5080.5]"
180,"[1030, 4895]","[1035.22, 5080.5]"
181,"[1030, 4895]","[1035.22, 5080.5]"
182,"[1030, 4895]","[1035.22, 5080.5]"
183,"[1030, 4895]","[1035.22, 5080.5]"
184,"[1030, 4895]","[1035.22, 5080.5]"
185,"[1030, 4895]","[1035.22, 5080.5]"
186,"[1030, 4895]","[1035.22, 5080.5]"
187,"[1030, 4895]","[1035.22, 5080.5]"
188,"[1030, 4895]","[1035.22, 5080.5]"
189,"[1030, 4895]","[1035.22, 5080.5]"
190,"[1030, 4895]","[1035.22, 5080.5]"
191,"[1030, 4895]","[1035.22, 5080.5]"
192,"[1030, 4895]","[1035.22, 5080.5]"
193,"[1030, 4895]","[1035.22, 5080.5]"
194,"[1030, 4895]","[1035.22, 5080.5]"
195,"[1030, 4895]","[1035.22, 5080.5]"
196,"[1030, 4895]","[1035.22, 5080.5]"
197,"[1030, 4895]","[1035.22, 5080.5]"
198,"[1030, 4895]","[1035.22, 5080.5]"
199,"[1030, 4895]","[1035.22, 5080.5]"
200,"[1030, 4895]","[1035.22, 5080.5]"
201,"[1030, 4895]","[1035.22, 5080.5]"
202,"[1030, 4895]","[1035.22, 5080.5]"
203,"[1030, 4895]","[1035.22, 5080.5]"
204,"[1030, 4895]","[1035.22, 5080.5]"
205,"[1030, 4895]","[1035.22, 5080.5]"
206,"[1030, 4895]","[1035.22, 5080.5]"
207,"[1030, 4895]","[1035.22, 5080.5]"
208,"[1030, 4895]","[1035.22, 5080.5]"
209,"[1030, 4895]","[1035.22, 5080.5]"
210,"[1030, 4895]","[1035.22, 5080.5]"
211,"[1030, 4895]","[1035.22, 5080.5]"
212,"[1030, 4895]","[1035.22, 5080.5]"
213,"[1030, 4895]","[1035.22, 5080.5]"
214,"[1030, 4895]","[1035.22, 5080.5]"
215,"[1030, 4895]","[1035.22, 5080.5]"
216,"[1030, 4895]","[1035.22, 5080.5]"
217,"[1030, 4895]","[1035.22, 5080.5]"
218,"[1030, 4895]","[1035.22, 5080.5]"
219,"[1030, 4895]","[1035.22, 5080.5]"
220,"[1030, 4895]","[1035.22, 5080.5]"
221,"[1030, 4895]","[1035.22, 5080.5]"
222,"[1030, 4895]","[1035.22, 5080.5]"
223,"[1030, 4895]","[1035.22, 5080.5]"
224,"[1030, 4895]","[1035.22, 5080.5]"
225,"[1030, 4895]","[1035.22, 5080.5]"
226,"[1030, 4895]","[1035.22, 5080.5]"
227,"[1030, 4895]","[1035.22, 5080.5]"
228,"[1030, 4895]","[1035.22, 5080.5]"
229,"[1030, 4895]","[1035.22, 5080.5]"
230,"[1030, 4895]","[1035.22, 5080.5]"
231,"[1030, 4895]","[1035.22, 5080.5]"
232,"[1030, 4895]","[1035.22, 5080.5]"
233,"[1030, 4895]","[1035.22, 5080.5]"
234,"[1030, 4895]","[1035.22, 5080.5]"
235,"[1030, 4895]","[1035.22, 5080.5]"
236,"[1030, 4895]","[1035.22, 5080.5]"
237,"[1030, 4895]","[1035.22, 5080.5]"
238,"[1030, 4895]","[1035.22, 5080.5]"
239,"[1030, 4895]","[1035.22, 5080.5]"
240,"[1030, 4895]","[1035.22, 5080.5]"
241,"[1030, 4895]","[1035.22, 5080.5]"
242,"[1030, 4895]","[1035.22, 5080.5]"
243,"[1030, 4895]","[1035.22, 5080.5]"
244,"[1030, 4895]","[1035.22, 5080.5]"
245,"[1030, 4895]","[1035.22, 5080.5]"
246,"[1030, 4895]","[1035.22, 5080.5]"
247,"[1030, 4895]","[1035.22, 5080.5]"
248,"[1030, 4895]","[1035.22, 5080.5]"
249,"[1030, 4895]","[1035.22, 5080.5]"
250,"[1030, 4895]","[1035.22, 5080.5]"
251,"[1030, 4895]","[1035.22, 5080.5]"
252,"[1030, 4895]","[1035.22, 5080.5]"
253,"[1030, 4895]","[1035.22, 5080.5]"
254,"[1030, 4895]","[1035.22, 5080.5]"
255,"[1030, 4895]","[1035.22, 5080.5]"
256,"[1030, 4895]","[1035.22, 5080.5]"
257,"[1030, 4895]","[1035.22, 5080.5]"
258,"[1030, 4895]","[1035.22, 5080.5]"
259,"[1030, 4895]","[1035.22, 5080.5]"
260,"[1030, 4895]","[1035.22, 5080.5]"
261,"[1030, 4895]","[1035.22, 5080.5]"
262,"[1030, 4895]","[1035.22, 5080.5]"
263,"[1030, 4895]","[1035.22, 5080.5]"
264,"[1030, 4895]","[1035.22, 5080.5]"
265,"[1030, 4895]","[1035.22, 5080.5]"
266,"[1030, 4895]","[1035.22, 5080.5]"
267,"[1030, 4895]","[1035.22, 5080.5]"
268,"[1030, 4895]","[1035.22, 5080.5]"
269,"[1030, 4895]","[1035.22, 5080.5]"
270,"[1030, 4895]","[1035.22, 5080.5]"
271,"[1030, 4895]","[1035.22, 5080.5]"
272,"[1030, 4895]","[1035.22, 5080.5]"
273,"[1030, 4895]","[1035.22, 5080.5]"
274,"[1030, 4895]","[1035.22, 5080.5]"
275,"[1030, 4895]","[1035.22, 5080.5]"
276,"[1030, 4895]","[1035.22, 5080.5]"
277,"[1030, 4895]","[1035.22, 5080.5]"
278,"[1030, 4895]","[1035.22, 5080.5]"
279,"[1030, 4895]","[1035.22, 5080.5]"
280,"[1030, 4895]","[1035.22, 5080.5]"
281,"[1030, 4895]","[1035.22, 5080.5]"
282,"[1030, 4895]","[1035.22, 5080.5]"
283,"[1030, 4895]","[1035.22, 5080.5]"
284,"[1030, 4895]","[1035.22, 5080.5]"
285,"[1030, 4895]","[1035.22, 5080.5]"
286,"[1030, 4895]","[1035.22, 5080.5]"
287,"[1030, 4895]","[1035.22, 5080.5]"
288,"[1030, 4895]","[1035.22, 5080.5]"
289,"[1030, 4895]","[1035.22, 5080.5]"
290,"[1030, 4895]","[1035.22, 5080.5]"
291,"[1030, 4895]","[1035.22, 5080.5]"
292,"[1030, 4895]","[1035.22, 5080.5]"
293,"[1030, 4895]","[1035.22, 5080.5]"
294,"[1030, 4895]","[1035.22, 5080.5]"
295,"[1030, 4895]","[1035.22, 5080.5]"
296,"[1030, 4895]","[1035.22, 5080.5]"
297,"[1030, 4895]","[1035.22, 5080.5]"
298,"[1030, 4895]","[1035.22, 5080.5]"
299,"[1030, 4895]","[1035.22, 5080.5]"
300,"[1030, 4895]","[1035.22, 5080.5]"
301,"[1030, 4895]","[1035.22, 5080.5]"
302,"[1030, 4895]","[1035.22, 5080.5]"
303,"[1030, 4895]","[1035.22, 5080.5]"
304,"[1030, 4895]","[1035.22, 5080.5]"
305,"[1030, 4895]","[1035.22, 5080.5]"
306,"[1030, 4895]","[1035.22, 5080.5]"
307,"[1030, 4895]","[1035.22, 5080.5]"
308,"[1030, 4895]","[1035.22, 5080.5]"
309,"[1030, 4895]","[1035.22, 5080.5]"
310,"[1030, 4895]","[1035.22, 5080.5]"
311,"[1030, 4895]","[1035.22, 5080.5]"
312,"[1030, 4895]","[1035.22, 5080.5]"
313,"[1030, 4895]","[1035.22, 5080.5]"
314,"[1030, 4895]","[1035.22, 5080.5]"
315,"[1030, 4895]","[1035.22, 5080.5]"
316,"[1030, 4895]","[1035.22, 5080.5]"
317,"[1030, 4895]","[1035.22, 5080.5]"
318,"[1030, 4895]","[1035.22, 5080.5]"
319,"[1030, 4895]","[1035.22, 5080.5]"
320,"[1030, 4895]","[1035.22, 5080.5]"
321,"[1030, 4895]","[1035.22, 5080.5]"
322,"[1030, 4895]","[1035.22, 5080.5]"
323,"[1030, 4895]","[1035.22, 5080.5]"
324,"[1030, 4895]","[1035.22, 5080.5]"
325,"[1030, 4895]","[1035.22, 5080.5]"
326,"[1030, 4895]","[1035.22, 5080.5]"
327,"[1030, 4895]","[1035.22, 5080.5]"
328,"[1030, 4895]","[1035.22, 5080.5]"
329,"[1030, 4895]","[1035.22, 5080.5]"
330,"[1030, 4895]","[1035.22, 5080.5]"
331,"[1030, 4895]","[1035.22, 5080.5]"
332,"[1030, 4895]","[1035.22, 5080.5]"
333,"[1030, 4895]","[1035.22, 5080.5]"
334,"[1030, 4895]","[1035.22, 5080.5]"
335,"[1030, 4895]","[1035.22, 5080.5]"
336,"[1030, 4895]","[1035.22, 5080.5]"
337,"[1030, 4895]","[1035.22, 5080.5]"
338,"[1030, 4895]","[1035.22, 5080.5]"
339,"[1030, 4895]","[1035.22, 5080.5]"
340,"[1030, 4895]","[1035.22, 5080.5]"
341,"[1030, 4895]","[1035.22, 5080.5]"
342,"[1030, 4895]","[1035.22, 5080.5]"
343,"[1030, 4895]","[1035.22, 5080.5]"
344,"[1030, 4895]","[1035.22, 5080.5]"
345,"[1030, 4895]","[1035.22, 5080.5]"
346,"[1030, 4895]","[1035.22, 5080.5]"
347,"[1030, 4895]","[1035.22, 5080.5]"
348,"[1030, 4895]","[1035.22, 5080.5]"
349,"[1030, 4895]","[1035.22, 5080.5]"
350,"[1030, 4895]","[1035.22, 5080.5]"
351,"[1030, 4895]","[1035.22, 5080.5]"
352,"[1030, 4895]","[1035.22, 5080.5]"
353,"[1030, 4895]","[1035.22, 5080.5]"
354,"[1030, 4895]","[1035.22, 5080.5]"
355,"[1030, 4895]","[1035.22, 5080.5]"
356,"[1030, 4895]","[1035.22, 5080.5]"
357,"[1030, 4895]","[1035.22, 5080.5]"
358,"[1030, 4895]","[1035.22, 5080.5]"
359,"[1030, 4895]","[1035.22, 5080.5]"
360,"[1030, 4895]","[1035.22, 5080.5]"
361,"[1030, 4895]","[1035.22, 5080.5]"
362,"[1030, 4895]","[1035.22, 5080.5]"
363,"[1030, 4895]","[1035.22, 5080.5]"
364,"[1030, 4895]","[1035.22, 5080.5]"
365,"[1030, 4895]","[1035.22, 5080.5]"
366,"[1030, 4895]","[1035.22, 5080.5]"
367,"[1030, 4895]","[1035.22, 5080.5]"
368,"[1030, 4895]","[1035.22, 5080.5]"
369,"[1030, 4895]","[1035.22, 5080.5]"
370,"[1030, 4895]","[1035.22, 5080.5]"
371,"[1030, 4895]","[1035.22, 5080.5]"
372,"[1030, 4895]","[1035.22, 5080.5]"
373,"[1030, 4895]","[1035.22, 5080.5]"
374,"[1030, 4895]","[1035.22, 5080.5]"
375,"[1030, 4895]","[1035.22, 5080.5]"
376,"[1030, 4895]","[1035.22, 5080.5]"
377,"[1030, 4895]","[1035.22, 5080.5]"
378,"[1030, 4895]","[1035.22, 5080.5]"
379,"[1030, 4895]","[1035.22, 5080.5]"
380,"[1030, 4895]","[1035.22, 5080.5]"
381,"[1030, 4895]","[1035.22, 5080.5]"
382,"[1030, 4895]","[1035.22, 5080.5]"
383,"[1030, 4895]","[1035.22, 5080.5]"
384,"[1030, 4895]","[1035.22, 5080.5]"
385,"[1030, 4895]","[1035.22, 5080.5]"
386,"[1030, 4895]","[1035.22, 5080.5]"
387,"[1030, 4895]","[1035.22, 5080.5]"
388,"[1030, 4895]","[1035.22, 5080.5]"
389,"[1030, 4895]","[1035.22, 5080.5]"
390,"[1030, 4895]","[1035.22, 5080.5]"
391,"[1030, 4895]","[1035.22, 5080.5]"
392,"[1030, 4895]","[1035.22, 5080.5]"
393,"[1030, 4895]","[1035.22, 5080.5]"
394,"[1030, 4895]","[1035.22, 5080.5]"
395,"[1030, 4895]","[1035.22, 5080.5]"
396,"[1030, 4895]","[1035.22, 5080.5]"
397,"[1030, 4895]","[1035.22, 5080.5]"
398,"[1030, 4895]","[1035.22, 5080.5]"
399,"[1030, 4895]","[1035.22, 5080.5]"
400,"[1030, 4895]","[1035.22, 5080.5]"
401,"[1030, 4895]","[1035.22, 5080.5]"
402,"[1030, 4895]","[1035.22, 5080.5]"
403,"[1030, 4895]","[1035.22, 5080.5]"
404,"[1030, 4895]","[1035.22, 5080.5]"
405,"[1030, 4895]","[1035.22, 5080.5]"
406,"[1030, 4895]","[1035.22, 5080.5]"
407,"[1030, 4895]","[1035.22, 5080.5]"
408,"[1030, 4895]","[1035.22, 5080.5]"
409,"[1030, 4895]","[1035.22, 5080.5]"
410,"[1030, 4895]","[1035.22, 5080.5]"
411,"[1030, 4895]","[1035.22, 5080.5]"
412,"[1030, 4895]","[1035.22, 5080.5]"
413,"[1030, 4895]","[1035.22, 5080.5]"
414,"[1030, 4895]","[1035.22, 5080.5]"
415,"[1030, 4895]","[1035.22, 5080.5]"
416,"[1030, 4895]","[1035.22, 5080.5]"
417,"[1030, 4895]","[1035.22, 5080.5]"
418,"[1030, 4895]","[1035.22, 5080.5]"
419,"[1030, 4895]","[1035.22, 5080.5]"
420,"[1030, 4895]","[1035.22, 5080.5]"
421,"[1030, 4895]","[1035.22, 5080.5]"
422,"[1030, 4895]","[1035.22, 5080.5]"
423,"[1030, 4895]","[1035.22, 5080.5]"
424,"[1030, 4895]","[1035.22, 5080.5]"
425,"[1030, 4895]","[1035.22, 5080.5]"
426,"[1030, 4895]","[1035.22, 5080.5]"
427,"[1030, 4895]","[1035.22, 5080.5]"
428,"[1030, 4895]","[1035.22, 5080.5]"
429,"[1030, 4895]","[1035.22, 5080.5]"
430,"[1030, 4895]","[1035.22, 5080.5]"
431,"[1030, 4895]","[1035.22, 5080.5]"
432,"[1030, 4895]","[1035.22, 5080.5]"
433,"[1030, 4895]","[1035.22, 5080.5]"
434,"[1030, 4895]","[1035.22, 5080.5]"
435,"[1030, 4895]","[1035.22, 5080.5]"
436,"[1030, 4895]","[1035.22, 5080.5]"
437,"[1030, 4895]","[1035.22, 5080.5]"
438,"[1030, 4895]","[1035.22, 5080.5]"
439,"[1030, 4895]","[1035.22, 5080.5]"
440,"[1030, 4895]","[1035.22, 5080.5]"
441,"[1030, 4895]","[1035.22, 5080.5]"
442,"[1030, 4895]","[1035.22, 5080.5]"
443,"[1030, 4895]","[1035.22, 5080.5]"
444,"[1030, 4895]","[1035.22, 5080.5]"
445,"[1030, 4895]","[1035.22, 5080.5]"
446,"[1030, 4895]","[1035.22, 5080.5]"
447,"[1030, 4895]","[1035.22, 5080.5]"
448,"[1030, 4895]","[1035.22, 5080.5]"
449,"[1030, 4895]","[1035.22, 5080.5]"
450,"[1030, 4895]","[1035.22, 5080.5]"
451,"[1030, 4895]","[1035.22, 5080.5]"
452,"[1030, 4895]","[1035.22, 5080.5]"
453,"[1030, 4895]","[1035.22, 5080.5]"
454,"[1030, 4895]","[1035.22, 5080.5]"
455,"[1030, 4895]","[1035.22, 5080.5]"
456,"[1030, 4895]","[1035.22, 5080.5]"
457,"[1030, 4895]","[1035.22, 5080.5]"
458,"[1030, 4895]","[1035.22, 5080.5]"
459,"[1030, 4895]","[1035.22, 5080.5]"
460,"[1030, 4895]","[1035.22, 5080.5]"
461,"[1030, 4895]","[1035.22, 5080.5]"
462,"[1030, 4895]","[1035.22, 5080.5]"
463,"[1030, 4895]","[1035.22, 5080.5]"
464,"[1030, 4895]","[1035.22, 5080.5]"
465,"[1030, 4895]","[1035.22, 5080.5]"
466,"[1030, 4895]","[1035.22, 5080.5]"
467,"[1030, 4895]","[1035.22, 5080.5]"
468,"[1030, 4895]","[1035.22, 5080.5]"
469,"[1030, 4895]","[1035.22, 5080.5]"
470,"[1030, 4895]","[1035.22, 5080.5]"
471,"[1030, 4895]","[1035.22, 5080.5]"
472,"[1030, 4895]","[1035.22, 5080.5]"
473,"[1030, 4895]","[1035.22, 5080.5]"
474,"[1030, 4895]","[1035.22, 5080.5]"
475,"[1030, 4895]","[1035.22, 5080.5]"
476,"[1030, 4895]","[1035.22, 5080.5]"
477,"[1030, 4895]","[1035.22, 5080.5]"
478,"[1030, 4895]","[1035.22, 5080.5]"
479,"[1030, 4895]","[1035.22, 5080.5]"
480,"[1030, 4895]","[1035.22, 5080.5]"
481,"[1030, 4895]","[1035.22, 5080.5]"
482,"[1030, 4895]","[1035.22, 5080.5]"
483,"[1030, 4895]","[1035.22, 5080.5]"
484,"[1030, 4895]","[1035.22, 5080.5]"
485,"[1030, 4895]","[1035.22, 5080.5]"
486,"[1030, 4895]","[1035.22, 5080.5]"
487,"[1030, 4895]","[1035.22, 5080.5]"
488,"[1030, 4895]","[1035.22, 5080.5]"
489,"[1030, 4895]","[1035.22, 5080.5]"
490,"[1030, 4895]","[1035.22, 5080.5]"
491,"[1030, 4895]","[1035.22, 5080.5]"
492,"[1030, 4895]","[1035.22, 5080.5]"
493,"[1030, 4895]","[1035.22, 5080.5]"
494,"[1030, 4895]","[1035.22, 5080.5]"
495,"[1030, 4895]","[1035.22, 5080.5]"
496,"[1030, 4895]","[1035.22, 5080.5]"
497,"[1030, 4895]","[1035.22, 5080.5]"
498,"[1030, 4895]","[1035.22, 5080.5]"
499,"[1030, 4895]","[1035.22, 5080.5]"
